#doc name topic proportion ...
0	file:/home/cosmos/Desktop/IRE%20Major/mallet-2.0.7/Tweets/iamdiddy.txt	7	0.7309570957095709	1	0.06244224422442244	8	0.05122112211221122	3	0.04976897689768977	6	0.03392739273927393	2	0.032211221122112214	5	0.016237623762376238	9	0.013201320132013201	0	0.008052805280528054	4	0.0019801980198019802	
1	file:/home/cosmos/Desktop/IRE%20Major/mallet-2.0.7/Tweets/rainnwilson.txt	1	0.2722191168250419	2	0.1878144214645053	8	0.1335941866964785	9	0.08664058133035216	6	0.0737842370039128	3	0.06484069312465064	7	0.05813303521520403	4	0.048071548351034096	5	0.042481833426495245	0	0.03242034656232532	
2	file:/home/cosmos/Desktop/IRE%20Major/mallet-2.0.7/Tweets/katyperry.txt	1	0.4975642760487145	6	0.14519621109607578	3	0.10094722598105547	8	0.07591339648173207	7	0.07510148849797023	2	0.05006765899864682	9	0.02625169147496617	5	0.010960757780784845	0	0.010825439783491205	4	0.007171853856562923	
3	file:/home/cosmos/Desktop/IRE%20Major/mallet-2.0.7/Tweets/petewentz.txt	1	0.2868217054263566	7	0.1343669250645995	2	0.12833763996554695	8	0.11369509043927649	3	0.10422049956933678	6	0.09302325581395349	0	0.0714900947459087	4	0.031007751937984496	5	0.018949181739879414	9	0.01808785529715762	
4	file:/home/cosmos/Desktop/IRE%20Major/mallet-2.0.7/Tweets/aplusk.txt	3	0.29497404734776556	2	0.20989998734016965	1	0.1448284592986454	8	0.08292188884668945	6	0.0819091024180276	4	0.06646410938093429	9	0.04937333839726547	7	0.031269780984934804	5	0.020762121787568047	0	0.017597164197999747	
5	file:/home/cosmos/Desktop/IRE%20Major/mallet-2.0.7/Tweets/mashable.txt	6	0.3247706422018349	4	0.17481234361968306	2	0.12760633861551293	5	0.10158465387823186	3	0.09791492910758966	1	0.04837364470391994	9	0.046538782318598836	0	0.03502919099249374	8	0.02335279399499583	7	0.020016680567139282	
6	file:/home/cosmos/Desktop/IRE%20Major/mallet-2.0.7/Tweets/SHAQ.txt	7	0.5709919422061683	8	0.10711308696860239	1	0.09849958321756043	2	0.06960266740761323	3	0.059183106418449566	6	0.051681022506251735	0	0.011947763267574326	9	0.01180883578771881	5	0.010975270908585718	4	0.00819672131147541	
7	file:/home/cosmos/Desktop/IRE%20Major/mallet-2.0.7/Tweets/britneyspears.txt	1	0.34011230839277584	9	0.245257246926696	7	0.21763545302777357	6	0.07694642586128396	3	0.050994081044164516	2	0.030657155865837	8	0.025648808620427985	5	0.004704811048717559	0	0.004401274852026104	4	0.0036424343602974654	
8	file:/home/cosmos/Desktop/IRE%20Major/mallet-2.0.7/Tweets/TechCrunch.txt	4	0.7455357142857143	2	0.08863467261904762	3	0.037109375	5	0.026041666666666668	1	0.023995535714285716	8	0.022600446428571428	6	0.01953125	9	0.01906622023809524	0	0.011997767857142858	7	0.00548735119047619	
9	file:/home/cosmos/Desktop/IRE%20Major/mallet-2.0.7/Tweets/biz.txt	3	0.3662520417137831	2	0.219248649327805	1	0.1364493026762156	8	0.07425555974368639	0	0.04925241864555849	4	0.04573438874230431	5	0.037441889684633745	6	0.030405829878125394	9	0.02148511119487373	7	0.019474808393014197	
10	file:/home/cosmos/Desktop/IRE%20Major/mallet-2.0.7/Tweets/PerezHilton.txt	4	0.4317528735632184	1	0.20402298850574713	6	0.10314039408866996	2	0.06639983579638752	7	0.05593185550082102	8	0.03499589490968801	3	0.0339696223316913	5	0.03345648604269294	9	0.023091133004926108	0	0.013238916256157635	
11	file:/home/cosmos/Desktop/IRE%20Major/mallet-2.0.7/Tweets/chelseahandler.txt	1	0.30218446601941745	6	0.20145631067961164	3	0.12864077669902912	2	0.12378640776699029	7	0.05703883495145631	5	0.050970873786407765	9	0.04247572815533981	8	0.038834951456310676	0	0.02912621359223301	4	0.025485436893203883	
12	file:/home/cosmos/Desktop/IRE%20Major/mallet-2.0.7/Tweets/drdrew.txt	1	0.4335560504825538	8	0.2056421677802524	2	0.08982925018559762	3	0.07646622123236822	6	0.04899777282850779	5	0.047512991833704527	9	0.041573867854491464	4	0.0200445434298441	0	0.01855976243504083	7	0.017817371937639197	
13	file:/home/cosmos/Desktop/IRE%20Major/mallet-2.0.7/Tweets/MarthaStewart.txt	1	0.30642633228840127	2	0.26253918495297807	7	0.18887147335423196	3	0.07523510971786834	6	0.045454545454545456	9	0.032915360501567396	4	0.02821316614420063	8	0.0274294670846395	5	0.019592476489028215	0	0.013322884012539185	
14	file:/home/cosmos/Desktop/IRE%20Major/mallet-2.0.7/Tweets/DaneCook.txt	1	0.38287432731877175	2	0.20528648306426084	8	0.12503956948401393	7	0.07613168724279835	6	0.055238999683444125	3	0.05286483064260842	9	0.044317822095599875	5	0.03624564735675847	4	0.015194681861348529	0	0.006805951250395695	
15	file:/home/cosmos/Desktop/IRE%20Major/mallet-2.0.7/Tweets/kevinrose.txt	2	0.21975909789851358	4	0.21488980010251152	1	0.16491542798564837	3	0.13557150179395183	7	0.09443874935930292	8	0.08662224500256278	5	0.034725781650435675	6	0.03229113275243465	9	0.013582778062532035	0	0.003203485392106612	
16	file:/home/cosmos/Desktop/IRE%20Major/mallet-2.0.7/Tweets/ashleesimpson.txt	1	0.3290218270008084	7	0.31608730800323365	8	0.07275666936135812	2	0.07033144704931285	3	0.06992724333063864	6	0.0646725949878739	9	0.034761519805982216	4	0.021827000808407437	0	0.01333872271624899	5	0.007275666936135812	
